"fecha","autoridad_ambiental","nombre_de_la_estaci_n","tecnolog_a","latitud","longitud","c_digo_del_departamento","departamento","c_digo_del_municipio","nombre_del_municipio","tipo_de_estaci_n","tiempo_de_exposici_n","variable","unidades","concentraci_n","geocoded_column"
"08/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.3","(6.436, -75.333431)"
"11/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","49.9","(6.436, -75.333431)"
"14/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","38.3","(6.436, -75.333431)"
"17/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","51","(6.436, -75.333431)"
"20/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.4","(6.436, -75.333431)"
"26/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.6","(6.436, -75.333431)"
"29/03/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.7","(6.436, -75.333431)"
"01/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","64.9","(6.436, -75.333431)"
"04/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","44.4","(6.436, -75.333431)"
"09/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","44.2","(6.436, -75.333431)"
"11/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.6","(6.436, -75.333431)"
"15/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19","(6.436, -75.333431)"
"19/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.3","(6.436, -75.333431)"
"22/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","34.8","(6.436, -75.333431)"
"25/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.4","(6.436, -75.333431)"
"28/04/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","32.9","(6.436, -75.333431)"
"04/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","35.7","(6.436, -75.333431)"
"10/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.2","(6.436, -75.333431)"
"13/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.2","(6.436, -75.333431)"
"16/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.3","(6.436, -75.333431)"
"19/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.4","(6.436, -75.333431)"
"22/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.1","(6.436, -75.333431)"
"25/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.4","(6.436, -75.333431)"
"28/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.4","(6.436, -75.333431)"
"31/05/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","11.5","(6.436, -75.333431)"
"03/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.5","(6.436, -75.333431)"
"06/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","21.2","(6.436, -75.333431)"
"09/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23","(6.436, -75.333431)"
"12/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.4","(6.436, -75.333431)"
"15/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.6","(6.436, -75.333431)"
"18/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","11.8","(6.436, -75.333431)"
"21/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22","(6.436, -75.333431)"
"23/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25.9","(6.436, -75.333431)"
"27/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","11.7","(6.436, -75.333431)"
"30/06/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","16","(6.436, -75.333431)"
"03/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","16.3","(6.436, -75.333431)"
"06/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.1","(6.436, -75.333431)"
"09/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.2","(6.436, -75.333431)"
"12/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.4","(6.436, -75.333431)"
"15/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.7","(6.436, -75.333431)"
"18/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26.4","(6.436, -75.333431)"
"20/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.3","(6.436, -75.333431)"
"24/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.4","(6.436, -75.333431)"
"27/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","25","(6.436, -75.333431)"
"30/07/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.6","(6.436, -75.333431)"
"05/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.4","(6.436, -75.333431)"
"08/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.8","(6.436, -75.333431)"
"11/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.4","(6.436, -75.333431)"
"14/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","10.2","(6.436, -75.333431)"
"17/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.7","(6.436, -75.333431)"
"20/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","17.4","(6.436, -75.333431)"
"23/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.1","(6.436, -75.333431)"
"26/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.7","(6.436, -75.333431)"
"29/08/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","11","(6.436, -75.333431)"
"01/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.2","(6.436, -75.333431)"
"04/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.4","(6.436, -75.333431)"
"07/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","16.9","(6.436, -75.333431)"
"10/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.7","(6.436, -75.333431)"
"13/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.8","(6.436, -75.333431)"
"16/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.7","(6.436, -75.333431)"
"19/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.5","(6.436, -75.333431)"
"22/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","22.5","(6.436, -75.333431)"
"25/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.5","(6.436, -75.333431)"
"28/09/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","27.4","(6.436, -75.333431)"
"01/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.4","(6.436, -75.333431)"
"04/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.8","(6.436, -75.333431)"
"10/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","39.3","(6.436, -75.333431)"
"16/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","24.8","(6.436, -75.333431)"
"19/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","19.7","(6.436, -75.333431)"
"22/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","10.3","(6.436, -75.333431)"
"25/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.6","(6.436, -75.333431)"
"28/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","11.4","(6.436, -75.333431)"
"31/10/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.6","(6.436, -75.333431)"
"03/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","26","(6.436, -75.333431)"
"06/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","10.2","(6.436, -75.333431)"
"09/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","33.6","(6.436, -75.333431)"
"15/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","15.9","(6.436, -75.333431)"
"18/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","10.5","(6.436, -75.333431)"
"21/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","16","(6.436, -75.333431)"
"24/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.9","(6.436, -75.333431)"
"27/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.3","(6.436, -75.333431)"
"30/11/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.7","(6.436, -75.333431)"
"03/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.6","(6.436, -75.333431)"
"06/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","23.6","(6.436, -75.333431)"
"09/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","29.9","(6.436, -75.333431)"
"12/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.9","(6.436, -75.333431)"
"15/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","20.1","(6.436, -75.333431)"
"18/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","28.4","(6.436, -75.333431)"
"20/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","30.7","(6.436, -75.333431)"
"24/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","34.3","(6.436, -75.333431)"
"27/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","14.9","(6.436, -75.333431)"
"29/12/2017 12:00:00 a. m.","AMVA","BAR-Hosp. S.V. Paul","Manual","6.436","-75.333431","5","ANTIOQUIA","5079","BARBOSA","Fija","24","PM10","µg/m3","18.7","(6.436, -75.333431)"
"01/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","33.3","(6.409306, -75.417306)"
"01/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","28.6","(6.409306, -75.417306)"
"01/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14","(6.409306, -75.417306)"
"01/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","57.6","(6.409306, -75.417306)"
"01/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","262.8","(6.409306, -75.417306)"
"01/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","37","(6.409306, -75.417306)"
"01/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","64.5","(6.409306, -75.417306)"
"01/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","47.9","(6.409306, -75.417306)"
"01/04/2013 09:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","29.2","(6.409306, -75.417306)"
"01/04/2013 10:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","28.8","(6.409306, -75.417306)"
"01/04/2013 11:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","42.6","(6.409306, -75.417306)"
"01/04/2013 12:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","53.7","(6.409306, -75.417306)"
"01/04/2013 01:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","53","(6.409306, -75.417306)"
"01/04/2013 02:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","88.3","(6.409306, -75.417306)"
"01/04/2013 03:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","90.6","(6.409306, -75.417306)"
"01/04/2013 04:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","73.7","(6.409306, -75.417306)"
"02/10/2012 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","O3","µg/m3","43.1629423128335","(6.409306, -75.417306)"
"01/04/2013 05:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","104.3","(6.409306, -75.417306)"
"01/04/2013 06:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","32.1","(6.409306, -75.417306)"
"01/04/2013 07:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","35.4","(6.409306, -75.417306)"
"01/04/2013 08:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.7","(6.409306, -75.417306)"
"01/04/2013 09:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","359","(6.409306, -75.417306)"
"01/04/2013 10:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","41.1","(6.409306, -75.417306)"
"01/04/2013 11:00:00 p. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","34.2","(6.409306, -75.417306)"
"02/04/2013 12:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","12.3","(6.409306, -75.417306)"
"02/04/2013 01:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","23.2","(6.409306, -75.417306)"
"02/04/2013 02:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","30.2","(6.409306, -75.417306)"
"02/04/2013 03:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","22.1","(6.409306, -75.417306)"
"02/04/2013 04:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","13.3","(6.409306, -75.417306)"
"02/04/2013 05:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.8","(6.409306, -75.417306)"
"02/04/2013 06:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","11.4","(6.409306, -75.417306)"
"02/04/2013 07:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","14.9","(6.409306, -75.417306)"
"02/04/2013 08:00:00 a. m.","AMVA","BAR-Parque Las Aguas","Automática","6.409306","-75.417306","5","ANTIOQUIA","5079","BARBOSA","Fija","1","Dirección del Viento","°","37.8","(6.409306, -75.417306)"
